Date,Open,High,Low,Close,Adj Close,Volume,Return_%,Vol_Change_%,SMA_10,SMA_50,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,Holdings,Cash,Unrealized_PnL
2025-06-26,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS,ADANIPORTS.NS,,ADANIPORTS.NS,,,,,,,,,,,
2025-06-26,1399.0,1433.0,1395.199951171875,1429.300048828125,,2877806,,,,,,,,,,,
2025-06-27,1434.9000244140625,1456.800048828125,1427.0,1440.199951171875,,2888390,,,,,,,,,,,
2025-06-30,1440.800048828125,1453.5,1432.699951171875,1450.199951171875,,1586196,,,,,,,,,,,
2025-07-01,1450.300048828125,1459.800048828125,1442.0,1447.0,,2134736,,,,,,,,,,,
2025-07-02,1458.0,1458.0,1440.0,1443.9000244140625,,1219600,,,,,,,,,,,
2025-07-03,1444.0,1451.0999755859375,1426.699951171875,1431.0999755859375,,978007,,,,,,,,,,,
2025-07-04,1432.0,1439.9000244140625,1416.5999755859375,1424.4000244140625,,608462,,,,,,,,,,,
2025-07-07,1424.4000244140625,1437.800048828125,1417.0,1435.5999755859375,,764520,,,,,,,,,,,
2025-07-08,1438.0,1449.9000244140625,1430.0,1448.5,,824935,,,,,,,,,,,
2025-07-09,1448.4000244140625,1455.800048828125,1438.300048828125,1443.0,,1008636,,,,,,,,,,,
2025-07-10,1444.0,1450.199951171875,1437.199951171875,1443.0999755859375,,1035509,,,,,,,,,,,
2025-07-11,1444.0,1453.9000244140625,1428.300048828125,1431.699951171875,,819864,,,,,,,,,,,
2025-07-14,1432.0,1446.5,1426.0999755859375,1433.0,,718442,,,,,,,,,,,
2025-07-15,1434.4000244140625,1449.300048828125,1429.0,1445.0999755859375,,735108,,,,,,,,,,,
2025-07-16,1447.5,1474.0,1442.9000244140625,1456.699951171875,,2488981,,,,,,,,,,,
2025-07-17,1455.0,1464.0,1448.9000244140625,1452.5,,1168071,,,,,,,,,,,
2025-07-18,1452.4000244140625,1456.5,1429.0999755859375,1443.0999755859375,,1147990,,,,,,,,,,,
2025-07-21,1442.0999755859375,1453.0999755859375,1430.0,1450.5,,815780,,,,,,,,,,,
2025-07-22,1454.5,1454.5,1417.0999755859375,1420.699951171875,,976668,,,,,,,,,,,
2025-07-23,1430.0,1438.5,1419.0,1420.800048828125,,740816,,,,,,,,,,,
2025-07-24,1423.199951171875,1426.0,1405.0,1411.5999755859375,,598011,,,,,,,,,,,
2025-07-25,1411.699951171875,1416.699951171875,1390.0,1396.300048828125,,744410,,,,,,,,,,,
2025-07-28,1396.300048828125,1404.0999755859375,1373.5,1376.0,,790020,,,,,,,,,,,
2025-07-29,1376.0,1398.699951171875,1373.5999755859375,1395.9000244140625,,782760,,,,,,,,,,,
2025-07-30,1398.800048828125,1403.0999755859375,1391.5,1394.0,,627316,,,,,,,,,,,
2025-07-31,1382.0999755859375,1395.800048828125,1370.300048828125,1373.0999755859375,,1412892,,,,,,,,,,,
2025-08-01,1371.0,1375.9000244140625,1342.800048828125,1347.0999755859375,,1239941,,,,,,,,,,,
2025-08-04,1349.800048828125,1397.0,1345.199951171875,1388.9000244140625,,1368323,,,,,,,,,,,
2025-08-05,1392.0,1394.199951171875,1346.0,1358.0999755859375,,3000067,,,,,,,,,,,
2025-08-06,1374.0,1386.9000244140625,1358.0999755859375,1367.0999755859375,,2293293,,,,,,,,,,,
2025-08-07,1351.0,1357.9000244140625,1315.0,1345.4000244140625,,2857406,,,,,,,,,,,
2025-08-08,1345.4000244140625,1356.9000244140625,1317.699951171875,1325.0,,1561061,,,,,,,,,,,
2025-08-11,1325.0,1348.300048828125,1313.699951171875,1339.4000244140625,,2053173,,,,,,,,,,,
2025-08-12,1342.0,1349.5999755859375,1328.199951171875,1330.5,,1260241,,,,,,,,,,,
2025-08-13,1335.199951171875,1339.300048828125,1316.5999755859375,1319.5999755859375,,1205658,,,,,,,,,,,
2025-08-14,1324.800048828125,1329.0,1290.5,1300.300048828125,,2298528,,,,,,,,,,,
