Date,Adj Close,Close,High,Low,Open,Volume
2025-07-04,925.2999877929688,925.2999877929688,940.7000122070312,919.0,922.0,10613046
2025-07-07,924.6500244140625,924.6500244140625,929.2999877929688,918.0999755859375,925.0,3383973
2025-07-08,927.6500244140625,927.6500244140625,929.5,918.7999877929688,918.7999877929688,3851432
2025-07-09,940.5999755859375,940.5999755859375,946.0,924.0,926.5,5341529
2025-07-10,947.6500244140625,947.6500244140625,951.7000122070312,942.25,943.0,5409906
2025-07-11,933.5,933.5,947.1500244140625,931.5499877929688,938.7000122070312,4278038
2025-07-14,918.8499755859375,918.8499755859375,932.0,911.2999877929688,932.0,6657978
2025-07-15,928.4000244140625,928.4000244140625,930.5999755859375,918.0,919.0,3892075
2025-07-16,921.75,921.75,927.0,919.4000244140625,924.0,3952491
2025-07-17,923.2999877929688,923.2999877929688,926.25,916.0,925.9500122070312,4583882
2025-07-18,942.0,942.0,944.9000244140625,920.0,920.5,7893820
2025-07-21,948.4500122070312,948.4500122070312,951.0,937.3499755859375,938.9000244140625,4660232
2025-07-22,952.5499877929688,952.5499877929688,962.0,940.0,955.0,6237382
2025-07-23,968.2999877929688,968.2999877929688,970.9500122070312,953.6500244140625,954.0,9694991
2025-07-24,958.9500122070312,958.9500122070312,970.0,954.0,970.0,5189112
2025-07-25,913.75,913.75,924.9000244140625,898.0,906.4000244140625,24415481
2025-07-28,880.5,880.5,913.75,879.0,909.25,14011284
2025-07-29,886.5499877929688,886.5499877929688,894.0,873.5,875.0499877929688,11323854
2025-07-30,884.8499755859375,884.8499755859375,892.5999755859375,875.0,890.9500122070312,5054496
2025-07-31,881.2000122070312,881.2000122070312,887.8499755859375,868.0,872.0,6999179
2025-08-01,875.5999755859375,875.5999755859375,895.8499755859375,873.0,884.7999877929688,5300299
2025-08-04,885.2999877929688,885.2999877929688,886.75,873.7000122070312,874.0,3969985
2025-08-05,891.9000244140625,891.9000244140625,893.5999755859375,882.4000244140625,889.0,4446791
2025-08-06,876.6500244140625,876.6500244140625,895.5,874.5999755859375,888.0,4212648
2025-08-07,879.0999755859375,879.0999755859375,882.0,867.25,871.0,5998002
2025-08-08,877.1500244140625,877.1500244140625,888.2999877929688,876.0,877.0,3736916
2025-08-11,877.7999877929688,877.7999877929688,888.2999877929688,872.75,877.1500244140625,5367926
2025-08-12,853.0,853.0,884.9000244140625,851.5,877.2000122070312,8257312
2025-08-13,860.0,860.0,864.0,849.0,854.5499877929688,10117225
2025-08-14,861.4500122070312,861.4500122070312,866.9000244140625,855.4500122070312,860.0,5379250
