Date,Close,High,Low,Open,Volume
2025-07-04,3675.837646484375,3679.0282398602117,3634.1632588536363,3655.000452669006,629926
2025-07-07,3655.10009765625,3684.9102864305337,3636.9545113678096,3664.47179593491,829472
2025-07-08,3441.300048828125,3581.800048828125,3435.0,3581.800048828125,3952270
2025-07-09,3432.10009765625,3461.5,3420.60009765625,3441.300048828125,1868271
2025-07-10,3419.800048828125,3445.0,3414.0,3432.10009765625,496586
2025-07-11,3361.60009765625,3422.199951171875,3357.0,3408.0,856956
2025-07-14,3404.699951171875,3410.0,3344.0,3372.0,755781
2025-07-15,3415.0,3422.0,3387.699951171875,3418.0,686088
2025-07-16,3417.300048828125,3422.199951171875,3388.5,3417.0,669532
2025-07-17,3433.300048828125,3448.0,3416.5,3418.39990234375,559482
2025-07-18,3402.89990234375,3444.0,3392.0,3444.0,293360
2025-07-21,3433.0,3439.10009765625,3365.199951171875,3391.0,561799
2025-07-22,3472.39990234375,3490.0,3430.300048828125,3450.0,1752275
2025-07-23,3471.39990234375,3481.89990234375,3444.0,3472.39990234375,584590
2025-07-24,3484.39990234375,3489.800048828125,3458.0,3467.39990234375,630718
2025-07-25,3462.800048828125,3480.0,3447.0,3476.39990234375,624410
2025-07-28,3393.0,3462.60009765625,3382.0,3453.0,603916
2025-07-29,3379.199951171875,3397.0,3355.60009765625,3390.0,511042
2025-07-30,3376.5,3393.5,3345.300048828125,3380.0,443735
2025-07-31,3347.300048828125,3364.5,3315.5,3340.0,553157
2025-08-01,3316.0,3347.300048828125,3307.0,3340.0,422977
2025-08-04,3356.300048828125,3365.0,3308.10009765625,3315.0,450434
2025-08-05,3418.199951171875,3443.0,3348.0,3356.300048828125,837335
2025-08-06,3417.699951171875,3462.39990234375,3400.0,3437.0,635456
2025-08-07,3415.699951171875,3437.0,3377.699951171875,3380.0,509599
2025-08-08,3460.199951171875,3489.800048828125,3403.10009765625,3450.10009765625,2184271
2025-08-11,3467.89990234375,3487.300048828125,3402.800048828125,3473.0,563586
2025-08-12,3486.800048828125,3534.0,3460.10009765625,3467.89990234375,929276
2025-08-13,3466.800048828125,3494.89990234375,3463.199951171875,3486.800048828125,360474
2025-08-14,3489.39990234375,3505.800048828125,3464.10009765625,3476.5,597987
